t,y,theory_density,kde_density
0.2,1.08,0.43339354482619086,0.4460399535511743
0.2,1.085,0.4235292164008942,0.43705434205042665
0.2,1.09,0.4138037113914592,0.42791421426507625
0.2,1.095,0.4042178459709718,0.4186036477621913
0.2,1.1,0.39477232585608935,0.409122867837043
0.2,1.105,0.3854677487291899,0.39948810658720607
0.2,1.11,0.3763046066988506,0.3897304476904421
0.2,1.115,0.367283288794802,0.37989375608298487
0.2,1.12,0.3584040834935317,0.3700318552980058
0.2,1.125,0.34966718127082336,0.3602051628021285
0.2,1.13,0.341072677177558,0.3504770231151764
0.2,1.135,0.332620573435202,0.34090998944490397
0.2,1.14,0.32431078204747654,0.33156229800112985
0.2,1.145,0.3161431274247849,0.3224847569461828
0.2,1.15,0.308117349018066,0.31371823645411917
0.2,1.155,0.3002331039588187,0.3052919001941842
0.2,1.16,0.29248996970214763,0.2972222644937672
0.2,1.165,0.28488744666974475,0.2895131124663888
0.2,1.17,0.27742496088984353,0.2821562298453973
0.2,1.175,0.2701018666312539,0.275132870896734
0.2,1.18,0.2629174490286954,0.2684158107159858
0.2,1.185,0.2558709266967254,0.26197179870699405
0.2,1.19,0.2489614543296801,0.2557642010817056
0.2,1.195,0.24218812528511624,0.24975561099127522
0.2,1.2,0.2355499741483646,0.24391021518818928
0.2,1.205,0.22904597927588544,0.23819573584860812
0.2,1.21,0.2226750653152263,0.2325848131255335
0.2,1.215,0.21643610569947122,0.2270557538023632
0.2,1.22,0.21032792511418696,0.22159263795008077
0.2,1.225,0.20434930193494416,0.2161848415376491
0.2,1.23,0.19849897063360988,0.21082609107861927
0.2,1.235,0.19277562415169694,0.2055132099746921
0.2,1.24,0.1871779162391561,0.20024474030038317
0.2,1.245,0.1817044637570806,0.19501962583070148
0.2,1.25,0.17635384894290654,0.18983612239036068
0.2,1.255,0.1711246216367713,0.18469106308853953
0.2,1.26,0.16601530146778587,0.17957955400921127
0.2,1.265,0.1610243799990845,0.17449511733550363
0.2,1.27,0.15615032283057537,0.16943024119190084
0.2,1.275,0.15139157165843373,0.1643772457801508
0.2,1.28,0.14674654629044748,0.15932933942416544
0.2,1.285,0.14221364661642213,0.15428171965607398
0.2,1.29,0.13779125453291655,0.14923257477984997
0.2,1.295,0.1334777358216979,0.144183859290781
0.2,1.3,0.1292714419813358,0.1391417487937622
0.2,1.305,0.12517071201147936,0.13411672173793945
0.2,1.31,0.1211738741494115,0.12912326060175017
0.2,1.315,0.11727924755854628,0.12417920830506457
0.2,1.32,0.11348514396863238,0.11930485148744077
0.2,1.325,0.10978986926746044,0.1145218270860603
0.2,1.33,0.10619172504396444,0.10985196029519319
0.2,1.335,0.10268901008267663,0.10531614025464496
0.2,1.34,0.09928002180952678,0.1009333261785753
0.2,1.345,0.09596305768907618,0.09671975394983288
0.2,1.35,0.09273641657331477,0.09268838518454073
0.2,1.355,0.0895984000022013,0.08884861141635624
0.2,1.36,0.08654731345620238,0.08520619907451997
0.2,1.365,0.08358146756111691,0.08176343929403955
0.2,1.37,0.08069917924552816,0.07851945219158198
0.2,1.375,0.0778987728512902,0.07547058876961366
0.2,1.38,0.07517858119746716,0.0726108746575261
0.2,1.385,0.07253694659822235,0.06993244715404118
0.2,1.39,0.06997222183517027,0.06742594862821594
0.2,1.395,0.06748277108474872,0.0650808531898446
0.2,1.4,0.0650669708012238,0.0628857176940702
0.2,1.405,0.06272321055593524,0.06082836099145073
0.2,1.41,0.060449893833466196,0.05889598573813858
0.2,1.415,0.05824543878542106,0.057075264386887474
0.2,1.42,0.05610827894252972,0.05535241493877363
0.2,1.425,0.05403686388583388,0.05371329268408414
0.2,1.43,0.05202965987772255,0.0521435217061185
0.2,1.435,0.05008515045360055,0.05062868466802452
0.2,1.44,0.048201836975028244,0.04915458173692474
0.2,1.445,0.04637823914513094,0.04770755992939452
0.2,1.45,0.04461289548715154,0.04627490338381723
0.2,1.455,0.042904363786997315,0.04484526401738301
0.2,1.46,0.041251221500654196,0.04340910189435727
0.2,1.465,0.03965206612736172,0.04195909677367228
0.2,1.47,0.03810551554943808,0.04049048808072002
0.2,1.475,0.03661020833965668,0.03900130109982787
0.2,1.48,0.03516480403709312,0.03749242317250419
0.2,1.485,0.033767983392344256,0.035967505078230426
0.2,1.49,0.03241844858304402,0.03443267871463482
0.2,1.495,0.031114923400597207,0.03289610102118393
0.2,1.5,0.02985615340904077,0.03136735350937479
0.2,1.505,0.0286409060769636,0.029856744155652135
0.2,1.51,0.027467970883392315,0.02837457124810728
0.2,1.515,0.02633615939856093,0.026930415031063575
0.2,1.52,0.025244305340473946,0.025532521511591088
0.2,1.525,0.024191264608163423,0.024187333525911344
0.2,1.53,0.0231759152925416,0.022899208199111374
0.2,1.535,0.02219715766573498,0.021670339341848744
0.2,1.54,0.021253914149782185,0.02050088084710461
0.2,1.545,0.02034512926557122,0.019389245739639255
0.2,1.55,0.019469769562872885,0.01833253791548099
0.2,1.555,0.018626823532323016,0.017327061869679163
0.2,1.56,0.017815301500197365,0.016368851003448013
0.2,1.565,0.017034235506799274,0.015454157544072892
0.2,1.57,0.01628267916928019,0.014579855845128033
0.2,1.575,0.01555970752969012,0.013743724243108086
0.2,1.58,0.01486441688904606,0.012944586665584843
0.2,1.585,0.01419592462819174,0.012182311653163361
0.2,1.59,0.013553369016203812,0.011457681430133742
0.2,1.595,0.012935909007085349,0.010772155651381931
0.2,1.6,0.012342724025477196,0.010127562566473302
0.2,1.605,0.011773013742091078,0.00952575427868205
0.2,1.61,0.011225997839561958,0.00896826276339728
0.2,1.615,0.01070091576939548,0.00845598995580419
0.2,1.62,0.01019702650066803,0.007988959348990719
0.2,1.625,0.009713608261126747,0.007566149051921592
0.2,1.63,0.009249958271311544,0.007185417979743403
0.2,1.635,0.008805392472308316,0.006843528500440948
0.2,1.64,0.008379245247725991,0.0065362610074644
0.2,1.645,0.00797086914046946,0.006258608954925659
0.2,1.65,0.007579634564866261,0.006005037197513374
0.2,1.655,0.00720492951468394,0.0057697822579338654
0.2,1.66,0.0068461592675623205,0.005547170574950333
0.2,1.665,0.006502746086362662,0.005331929979481891
0.2,1.67,0.006174128917923069,0.005119470645963414
0.2,1.675,0.00585976308968995,0.004906114517101473
0.2,1.68,0.0055591200046765385,0.004689256531373319
0.2,1.685,0.005271686835189113,0.004467446595058025
0.2,1.69,0.00499696621573835,0.0042403877125758325
0.2,1.695,0.004734475935539824,0.0040088525011041445
0.2,1.7,0.004483748630993316,0.0037745268936731926
0.2,1.705,0.004244331478509541,0.0035397956053589805
0.2,1.71,0.004015785888044001,0.003307488385936891
0.2,1.715,0.0037976871976772367,0.003080608811386032
0.2,1.72,0.0035896243695662977,0.002862068138031196
0.2,1.725,0.003391199687581966,0.0026544455063232035
0.2,1.73,0.0032020284569242922,0.0024597926801001543
0.2,1.735,0.003021738706003007,0.0022794968659972012
0.2,1.74,0.0028499708908488602,0.002114209448471504
0.2,1.745,0.0026863776023125533,0.001963842269844185
0.2,1.75,0.0025306232762938837,0.0018276269931693284
0.2,1.755,0.0023823839072292757,0.0017042276965744333
0.2,1.76,0.0022413467650569435,0.0015918926640495195
0.2,1.765,0.0021072101158623306,0.001488628724926185
0.2,1.77,0.001979682946400306,0.0013923806424418104
0.2,1.775,0.0018584846926736284,0.001301198957254016
0.2,1.78,0.0017433449727401503,0.001213382161959515
0.2,1.785,0.001634003323909893,0.0011275827630560194
0.2,1.79,0.0015302089444822753,0.0010428712075401427
0.2,1.795,0.0014317204401629703,0.0009587562875296155
0.2,1.8,0.0013383055752945643,0.0008751649735194494
0.2,1.805,0.0012497410290213202,0.0007923882231502392
0.2,1.81,0.0011658121565003125,0.0007110018477406275
0.2,1.815,0.0010863127552692966,0.0006317728260555275
0.2,1.82,0.0010110448368625077,0.0005555615274069661
0.2,1.825,0.0009398184037686592,0.00048322928436259863
0.2,1.83,0.00087245123181336,0.00041555889284857124
0.2,1.835,0.0008087686580377057,0.0003531932364225025
0.2,1.84,0.0007486033741481908,0.0002965946727292946
0.2,1.845,0.0006917952255973266,0.00024602539669891696
0.2,1.85,0.0006381910163518181,0.00020154695580619963
0.2,1.855,0.0005876443194026596,0.00016303560004309425
0.2,1.86,0.0005400152930625385,0.00013020927198360786
0.2,1.865,0.000495170503090089,0.00010266176291472624
0.2,1.87,0.0004529827506832761,7.989979348886367e-05
0.2,1.875,0.0004133309063692905,6.137939148317615e-05
0.2,1.88,0.0003760997498240486,4.653878618310967e-05
0.2,1.885,0.0003411798156444787,3.48259742510441e-05
0.2,1.89,0.0003084672450967739,2.572001331804128e-05
0.2,1.895,0.00027786364385934376,1.8745877221773612e-05
0.2,1.9,0.0002492759457751796,1.3483307426969072e-05
0.2,1.905,0.0002226162826298086,9.570499500273652e-06
0.2,1.91,0.0001978018599637598,6.703680241787184e-06
0.2,1.915,0.00017475483892871036,4.63368829313977e-06
0.2,1.92,0.00015340222419642883,3.160607436054769e-06
0.2,1.925,0.00013367575792328865,2.1273588408002716e-06
0.2,1.93,0.00011551181977643509,1.4129745271744218e-06
0.2,1.935,9.885133302401789e-05,9.26080620545973e-07
0.2,1.94,8.363967668980004e-05,5.9893832230967e-07
0.2,1.945,6.982660377447629e-05,3.8223687576232564e-07
0.2,1.95,5.7366165543231635e-05,2.40712629590151e-07
0.2,1.955,4.621664187803634e-05,1.4958218481918936e-07
0.2,1.96,3.6340477694926e-05,9.172224112176066e-08
0.2,1.965,2.770422542384517e-05,5.549865886138543e-08
0.2,1.97,2.0278493549806023e-05,3.313620397115407e-08
0.2,1.975,1.4037901213514933e-05,1.9522478699016965e-08
0.2,1.98,8.961038869531606e-06,1.134955117873353e-08
0.2,1.985,5.030435000507918e-06,6.5107888232902454e-09
0.2,1.99,2.2325288857303786e-06,3.685525732331589e-09
0.2,1.995,5.576494225987668e-07,2.0586190035458046e-09
0.2,2.0,0.0,1.1346528632529355e-09
2.8,0.0,0.0,1.3879579126200042e-07
2.8,0.005,7.753132787526548e-07,2.2336559910254648e-07
2.8,0.01,3.1036803596979336e-06,3.55164407253458e-07
2.8,0.015,6.9923861993223195e-06,5.579993393815692e-07
2.8,0.02,1.245358313250478e-05,8.662597274440549e-07
2.8,0.025,1.9504306981225784e-05,1.3289023183176643e-06
2.8,0.03,2.8166499601958122e-05,2.0146057273364613e-06
2.8,0.035,3.8467037866885046e-05,3.0182975368350575e-06
2.8,0.04,5.043776907265471e-05,4.469236311370162e-06
2.8,0.045,6.411555276884451e-05,6.540781380386543e-06
2.8,0.05,7.954230899677832e-05,9.461898225889666e-06
2.8,0.055,9.676507292769794e-05,1.3530320696952813e-05
2.8,0.06,0.00011583605588756361,1.9127119719733918e-05
2.8,0.065,0.00013681271275389168,2.6732212569786532e-05
2.8,0.07,0.0001597578157083017,3.69400937490956e-05
2.8,0.075,0.0001847395343261263,5.047479164405913e-05
2.8,0.08,0.0002118315219825667,6.820277558122813e-05
2.8,0.085,0.00024111300855238964,9.114228406848856e-05
2.8,0.09,0.00027266889937782634,0.00012046735116521678
2.8,0.095,0.00030658988047666485,0.0001575047114409036
2.8,0.1,0.0003429725299597852,0.00020372180144437343
2.8,0.105,0.0003819194356246274,0.0002607042780002383
2.8,0.11,0.00042353931868748646,0.00033012186116599193
2.8,0.115,0.00046794716361495494,0.00041368188685484894
2.8,0.12,0.0005152643540104149,0.0005130707061085096
2.8,0.125,0.0005656188145086317,0.0006298839587609308
2.8,0.13,0.000619145158626977,0.0007655477222790199
2.8,0.135,0.0006759848425176719,0.0009212335184748997
2.8,0.14,0.000736286324561531,0.0010977710673885032
2.8,0.145,0.0008002052307383204,0.0012955634222760859
2.8,0.15,0.000867904525704182,0.0015145096224507125
2.8,0.155,0.0009395546895022157,0.0017539401977082862
2.8,0.16,0.001015333899825257,0.0020125707085715764
2.8,0.165,0.0010954282197456115,0.002288477997972252
2.8,0.17,0.001180031790820208,0.00257910297889466
2.8,0.175,0.001269347031472733,0.002881282632354578
2.8,0.18,0.0013635848405484235,0.003191312505521347
2.8,0.185,0.0014629648059305497,0.0035050394590413845
2.8,0.19,0.0015677154180997223,0.003817982799366067
2.8,0.195,0.0016780742885100237,0.004125480328215865
2.8,0.2,0.0017942883726490986,0.004422854323121393
2.8,0.205,0.0019166141976398917,0.004705591098555684
2.8,0.21,0.0020453180942343815,0.004969526648861668
2.8,0.215,0.0021806764330410413,0.005211030002157584
2.8,0.22,0.0023229758648179734,0.005427175380724593
2.8,0.225,0.0024725135646557306,0.005615894134116249
2.8,0.23,0.0026295974798630803,0.005776097754563954
2.8,0.235,0.0027945465813594464,0.005907764163073981
2.8,0.24,0.0029676911183690266,0.006011980913365362
2.8,0.245,0.0031493728761980313,0.0060909410079464255
2.8,0.25,0.0033399454368699313,0.006147889609708628
2.8,0.255,0.0035397744423778053,0.0061870229460029074
2.8,0.26,0.003749237860306893,0.006213343943661914
2.8,0.265,0.003968726251563425,0.006232482331233886
2.8,0.27,0.0041986430399389325,0.006250489771694387
2.8,0.275,0.004439404783222571,0.0062736226977582
2.8,0.28,0.004691441445566641,0.006308126593189813
2.8,0.285,0.004955196670791862,0.006360035260410165
2.8,0.29,0.005231128056312585,0.0064349970353685705
2.8,0.295,0.005519707427343596,0.006538137027595867
2.8,0.3,0.0058214211110395805,0.006673960540051037
2.8,0.305,0.006136770210205804,0.0068462983008262404
2.8,0.31,0.00646627087620137,0.007058289589508289
2.8,0.315,0.006810454580646193,0.007312395393860415
2.8,0.32,0.00716986838552724,0.007610430977969842
2.8,0.325,0.0075450752112843555,0.007953606133816214
2.8,0.33,0.007936654102444825,0.008342562152846322
2.8,0.335,0.008345200490358171,0.008777397140645144
2.8,0.34,0.008771326452570656,0.009257675361115263
2.8,0.345,0.009215660968362252,0.009782421235662723
2.8,0.35,0.009678850169957334,0.010350103664775734
2.8,0.355,0.010161557588903143,0.010958620658144876
2.8,0.36,0.010664464397095473,0.011605297110327836
2.8,0.365,0.011188269641920441,0.012286909403741877
2.8,0.37,0.011733690474960165,0.012999749121437754
2.8,0.375,0.01230146237370199,0.013739734614248954
2.8,0.38,0.012892339355674421,0.014502573924293638
2.8,0.385,0.01350709418441634,0.015283976309516232
2.8,0.39,0.014146518566676486,0.016079903173605067
2.8,0.395,0.01481142334022355,0.01688684341975647
2.8,0.4,0.015502638651634563,0.01770209382856837
2.8,0.405,0.016221014123416134,0.018524022498321448
2.8,0.41,0.016967419009800495,0.019352292891409512
2.8,0.415,0.01774274234054459,0.020188027540913738
2.8,0.42,0.01854789305204903,0.021033893703064035
2.8,0.425,0.019383800105102936,0.021894097779980186
2.8,0.43,0.02025141258854607,0.022774280737959736
2.8,0.435,0.021151699808134743,0.02368131262358981
2.8,0.44,0.02208565135987817,0.024622990360081087
2.8,0.445,0.023054277187113854,0.025607649137039112
2.8,0.45,0.02405860762057163,0.02664370381617044
2.8,0.455,0.02509969340067084,0.027739142794152478
2.8,0.46,0.02617860568129005,0.028901002534198483
2.8,0.465,0.02729643601423783,0.03013485617302754
2.8,0.47,0.028454296313645735,0.031444353693216215
2.8,0.475,0.029653318799505956,0.032830853392893815
2.8,0.48,0.03089465591956024,0.03429318394781081
2.8,0.485,0.03217948024875615,0.03582757244351317
2.8,0.49,0.033508984365470014,0.03742776577534324
2.8,0.495,0.034884380703705864,0.03908536059598239
2.8,0.5,0.036306901380470664,0.040790340919516124
2.8,0.505,0.03777779799753038,0.042531803594374216
2.8,0.51,0.03929834141674995,0.04429883178326415
2.8,0.515,0.04086982150822679,0.04608145747233987
2.8,0.52,0.04249354687042478,0.047871638258238876
2.8,0.525,0.04417084452152582,0.049664163545110024
2.8,0.53,0.045903059561222245,0.051457402721692184
2.8,0.535,0.047691554802171555,0.053253814037427516
2.8,0.54,0.049537710370360685,0.05506014793091227
2.8,0.545,0.0514429232736183,0.05688730156389354
2.8,0.55,0.05340860693754002,0.05874981031054146
2.8,0.555,0.05543619070809363,0.06066499413123447
2.8,0.56,0.05752711932019675,0.06265180880322559
2.8,0.565,0.059682852331560406,0.06472948048619181
2.8,0.57,0.06190486352113057,0.06691602402967381
2.8,0.575,0.06419464025145308,0.06922675849783766
2.8,0.58,0.06655368279433502,0.07167293634658178
2.8,0.585,0.06898350361917455,0.07426059545100425
2.8,0.59,0.07148562664337407,0.07698972677379368
2.8,0.595,0.07406158644426361,0.07985382682392721
2.8,0.6,0.07671292743199816,0.08283987570847598
2.8,0.605,0.07944120298291721,0.08592875127432076
2.8,0.61,0.08224797453288932,0.0890960601727666
2.8,0.615,0.08513481063019225,0.09231333982626848
2.8,0.62,0.08810328594752324,0.09554956279326648
2.8,0.625,0.09115498025275769,0.09877285782606449
2.8,0.63,0.09429147733812744,0.10195235034012794
2.8,0.635,0.09751436390752152,0.10506001899791861
