path,time,value
2,0.01,0.125193839089806
2,0.02,0.31286655721013396
2,0.03,0.2789680729638613
2,0.04,0.26788373536315147
2,0.05,0.5156499486381743
2,0.06,0.5888238895519501
2,0.07,0.5759035958412204
2,0.08,0.5659045853928074
2,0.09,0.34498509801472743
2,0.1,0.44529681136187543
2,0.11,0.37873343712707125
2,0.12,0.4342540221524713
2,0.13,0.18065213378909653
2,0.14,0.10095245099459715
2,0.15,0.07346458486776683
2,0.16,0.1584016432800229
2,0.17,0.42606037459161644
2,0.18,0.4294144093116541
2,0.19,0.5439182941433632
2,0.2,0.5373888634239389
2,0.21,0.541699713351568
2,0.22,0.4423750073521923
2,0.23,0.5385330486110137
2,0.24,0.5329714208617675
2,0.25,0.42561092779957693
2,0.26,0.4478757143214255
2,0.27,0.33767489279144103
2,0.28,0.14040978966814005
2,0.29,0.32081054047693275
2,0.3,0.3424140508501261
2,0.31,0.4423326259949904
2,0.32,0.44013952069724777
2,0.33,0.4579349729823773
2,0.34,0.5083511160018236
2,0.35,0.5432098465049878
2,0.36,0.4921266922887289
2,0.37,0.6636791899766167
2,0.38,0.6074101341025369
2,0.39,0.5668798443474625
2,0.4,0.553445409636695
2,0.41,0.5669976927504758
2,0.42,0.684613762570802
2,0.43,0.4664108280588185
2,0.44,0.38818992130359825
2,0.45,0.46457450189619076
2,0.46,0.42010875261725195
2,0.47,0.5231665879876249
2,0.48,0.5003627779744777
2,0.49,0.5578108231954524
2,0.5,0.67936809160741
2,0.51,0.7562622404334272
2,0.52,0.8709005423680474
2,0.53,0.8118945011049981
2,0.54,0.9038761520800922
2,0.55,0.9131692237139336
2,0.56,0.836249677007484
2,0.57,0.9736280914995249
2,0.58,0.9335089905703907
2,0.59,0.9048396837649991
2,0.6,0.979398590648733
2,0.61,0.8250510046752808
2,0.62,0.7263023100006822
2,0.63,0.6307518355601628
2,0.64,0.7457753505037777
2,0.65,0.7348368894447943
2,0.66,0.7718455763221154
2,0.67,0.9242625544179617
2,0.68,0.7710235208245841
2,0.69,0.7951880050540411
2,0.7,0.8745721988932537
2,0.71,0.9118555682864772
2,0.72,0.9781763765423592
2,0.73,0.9447068031213341
2,0.74,0.994627746545146
2,0.75,0.8292190543379498
2,0.76,0.7961255646936037
2,0.77,0.8443394374148607
2,0.78,0.768790343811338
2,0.79,0.7119783972986955
2,0.8,0.7395087285923789
2,0.81,0.46174414556579324
2,0.82,0.3865221393694049
2,0.83,0.49232627498518516
2,0.84,0.5072684995729931
2,0.85,0.7446221087005326
2,0.86,0.7831630913703255
2,0.87,0.82560741998573
2,0.88,0.7497873693864585
2,0.89,0.6903560162369509
2,0.9,0.8460756286058532
2,0.91,0.7938734166547233
2,0.92,0.9261023787148166
2,0.93,0.9176127306251195
2,0.94,0.8880265301322136
2,0.95,0.7450676048860336
2,0.96,0.6869015493990153
2,0.97,0.8204860027156036
2,0.98,0.797377209096495
2,0.99,0.7655315833626811
2,1.0,0.7364498773307542
2,1.01,0.806189622672056
2,1.02,0.8011186191764343
2,1.03,0.9493285458185284
2,1.04,0.989937132119844
2,1.05,0.9129078621570984
2,1.06,1.067566012273945
2,1.07,1.0891208274452857
2,1.08,1.0128416677686758
2,1.09,0.9936256213490418
2,1.1,0.7665922295060837
2,1.11,0.6848046851919626
2,1.12,0.7696375307311274
2,1.13,0.5775100583979208
2,1.14,0.6813779751401025
2,1.15,0.6125092932601586
2,1.16,0.6560141689272796
2,1.17,0.5248745206670679
2,1.18,0.4173074607962992
2,1.19,0.2801505357852885
2,1.2,0.3893714396362453
2,1.21,0.46059153714944656
2,1.22,0.5017994276974985
2,1.23,0.42879009341651275
2,1.24,0.38024769890104426
2,1.25,0.3914696056095683
2,1.26,0.3495959035880627
2,1.27,0.37861659241446
2,1.28,0.6530339532576791
2,1.29,0.5386967335672544
2,1.3,0.5737677694114753
2,1.31,0.6303650143352181
2,1.32,0.6362084664897135
2,1.33,0.7631096560819871
2,1.34,0.6638607101204759
2,1.35,0.6653200031940405
2,1.36,0.6898168611557162
2,1.37,0.6308749899442619
2,1.38,0.7253499196204914
2,1.39,0.6493768605309268
2,1.4,0.6388606953896585
2,1.41,0.551399890381296
2,1.42,0.5163095524396983
2,1.43,0.6724239010378054
2,1.44,0.7538369191547647
2,1.45,0.9187374059987221
2,1.46,1.0407293342051451
2,1.47,1.1330750368719786
2,1.48,1.0896609860405508
2,1.49,0.9162162340812887
2,1.5,0.9657571288186879
2,1.51,0.886809592203925
2,1.52,0.8474804200919804
2,1.53,0.9928269542399079
2,1.54,1.1606549653847011
2,1.55,1.0894493643173728
2,1.56,1.097717581328001
2,1.57,1.1454634510639008
2,1.58,1.2910116287065891
2,1.59,1.3441628193587234
2,1.6,1.2587586291915742
2,1.61,1.1203716330071616
2,1.62,0.9755955891436712
2,1.63,0.8704310053704694
2,1.64,0.8624736274386177
2,1.65,0.7347358835943845
2,1.66,0.692024284760003
2,1.67,0.7769373490141993
2,1.68,0.785910629687317
2,1.69,0.8067328348630296
2,1.7,0.7471639399003351
2,1.71,0.7323149295725147
2,1.72,0.7330438696528234
2,1.73,0.7307255414770167
2,1.74,0.8399489106967523
2,1.75,0.7983249677219368
2,1.76,0.897685642657708
2,1.77,0.9328651952260439
2,1.78,0.9006325129424669
2,1.79,0.8685828011647406
2,1.8,0.930157050789144
2,1.81,1.1418354345984916
2,1.82,1.2319745626520227
2,1.83,1.0938538749666233
2,1.84,1.0073877602364196
2,1.85,1.1916696429465068
2,1.86,1.1723113347923015
2,1.87,1.312114979213038
2,1.88,1.4743848716680867
2,1.89,1.3853038120156507
2,1.9,1.4345827162544234
2,1.91,1.4676183401897722
2,1.92,1.4740404420837674
2,1.93,1.5697134663623051
2,1.94,1.7041009845265516
2,1.95,1.53375652342348
2,1.96,1.6775598188315537
2,1.97,1.555939858081736
2,1.98,1.4360436348387418
2,1.99,1.3795274682306853
2,2.0,1.3819501964328933
2,2.01,1.3548154150081442
2,2.02,1.3496711233892524
2,2.03,1.256416940377647
2,2.04,1.2357272360144664
2,2.05,1.318760807303121
2,2.06,1.282800596551903
2,2.07,1.1834368500591201
2,2.08,1.0785268391570146
2,2.09,1.203440124879517
2,2.1,1.1182001984770353
2,2.11,1.097363961531403
2,2.12,1.1179411768958651
2,2.13,1.1042369396154041
2,2.14,1.0947176955555233
2,2.15,1.052090026478508
2,2.16,1.1769024628177176
2,2.17,1.0879476247546624
2,2.18,0.9937051727479986
2,2.19,0.8734951825766192
2,2.2,0.7105633604449421
2,2.21,0.8310017722408033
2,2.22,0.729349094353233
2,2.23,0.7199205096526586
2,2.24,0.6124159775386324
2,2.25,0.6283597087539051
2,2.26,0.4375184210252749
2,2.27,0.4768042286043276
2,2.28,0.28871859201910144
2,2.29,0.31008495473886116
2,2.3,0.26458893919842913
2,2.31,0.37239044743718613
2,2.32,0.47292958052406814
2,2.33,0.47168524808613044
2,2.34,0.514782674735837
2,2.35,0.49256949815397966
2,2.36,0.47092420419323167
2,2.37,0.44573792640978604
2,2.38,0.5291578178223338
2,2.39,0.5607443502648358
2,2.4,0.6602262561040383
2,2.41,0.541336916760831
2,2.42,0.46212045167058563
2,2.43,0.51049096467973
2,2.44,0.4992409883860446
2,2.45,0.5015108222888689
2,2.46,0.5828373931402407
2,2.47,0.5752980849055293
2,2.48,0.501770242587088
2,2.49,0.47449492238728613
2,2.5,0.447871319595396
2,2.51,0.577361483360265
2,2.52,0.5852880536518458
2,2.53,0.6449479624598587
2,2.54,0.7512205625935344
2,2.55,0.7924591955367174
2,2.56,0.7817680792746536
2,2.57,0.8468296729019591
2,2.58,1.1610700129677687
2,2.59,1.141547435639997
2,2.6,1.212609053561096
2,2.61,1.0194859794008542
2,2.62,0.9457409104536447
2,2.63,0.9926905477085781
2,2.64,0.9693456095349638
2,2.65,1.1166364392230133
2,2.66,1.1272600402770965
2,2.67,1.0639225950881823
2,2.68,0.9341203034063967
2,2.69,1.115144038452217
2,2.7,1.1823812440541817
2,2.71,1.3145471338613006
2,2.72,1.405227043658693
2,2.73,1.5258243213191276
2,2.74,1.5764545749521208
2,2.75,1.6247750789196
2,2.76,1.6066587883355596
2,2.77,1.6451983403869472
2,2.78,1.5896942928374929
2,2.79,1.669434964252654
2,2.8,1.6517508829562737
2,2.81,1.7268511245957068
2,2.82,1.7371866514725673
2,2.83,1.592226494633075
2,2.84,1.5004635715949552
2,2.85,1.5162300559358928
2,2.86,1.4130841751512153
2,2.87,1.5133787480879963
2,2.88,1.5701019123034203
2,2.89,1.592242535986835
2,2.9,1.5760991468036003
2,2.91,1.5204033457037576
2,2.92,1.5345123362232647
2,2.93,1.6110017823588476
2,2.94,1.6415519406107402
2,2.95,1.7110933878467756
2,2.96,1.7691239190322419
2,2.97,1.8616094950445115
2,2.98,1.793146842698105
2,2.99,1.788590011293899
2,3.0,2.0
3,0.0,0.0
3,0.01,0.10432327831683787
3,0.02,0.10586589479376228
3,0.03,0.2286532921863774
3,0.04,0.42660563300528764
3,0.05,0.3576321682838796
3,0.06,0.4453729928565271
3,0.07,0.40957551959664923
3,0.08,0.46748975449925545
3,0.09,0.33345208420531464
3,0.1,0.2661417052304092
3,0.11,0.26689703470521225
3,0.12,0.13801692905102045
3,0.13,0.21239389295583622
3,0.14,0.3318742731381744
3,0.15,0.36523922293812544
3,0.16,0.2986544302775597
3,0.17,0.3897837442625274
3,0.18,0.27762520406033203
3,0.19,0.3521624929984497
3,0.2,0.29647619497271643
3,0.21,0.6133274074643491
3,0.22,0.5821272867474112
3,0.23,0.5553927681522104
3,0.24,0.5137910479759721
3,0.25,0.5623649446340332
3,0.26,0.60211149784697
3,0.27,0.6210367489209013
3,0.28,0.5934005150990469
3,0.29,0.5929029452609331
3,0.3,0.5782613398812518
3,0.31,0.6734710171818413
3,0.32,0.7673119313118372
3,0.33,0.7501426448859776
3,0.34,0.670922306343719
3,0.35,0.7681500649321797
3,0.36,0.8628731113574347
3,0.37,1.0912122467061303
3,0.38,1.162290981415206
3,0.39,1.3766980037436038
3,0.4,1.3872352057167294
3,0.41,1.1984726742869647
3,0.42,1.3597199254802885
3,0.43,1.412897659713462
3,0.44,1.5307006162802286
3,0.45,1.3991464328598966
3,0.46,1.4334917838010481
3,0.47,1.2082359105482288
3,0.48,1.2427870577021072
3,0.49,1.331114541279446
3,0.5,1.3604905957028564
3,0.51,1.525437258459788
3,0.52,1.5576578943843042
3,0.53,1.5787991323706632
3,0.54,1.4418700764855379
3,0.55,1.4214358128951103
3,0.56,1.5128532743458498
3,0.57,1.449597319075354
3,0.58,1.5760041196021386
3,0.59,1.694647041270791
3,0.6,1.577365213241745
3,0.61,1.5419143051508586
3,0.62,1.699877946394702
3,0.63,1.5568114754323115
3,0.64,1.5111589889159516
3,0.65,1.4985891729011176
3,0.66,1.4388710502689772
3,0.67,1.487780887158237
3,0.68,1.6091482917697415
3,0.69,1.5692576730473917
3,0.7,1.7397275907112633
3,0.71,1.6903080930921526
3,0.72,1.7951044729461547
3,0.73,1.609838471447185
3,0.74,1.580932754517198
3,0.75,1.627595605587227
3,0.76,1.6466068802486447
3,0.77,1.6124109422706279
3,0.78,1.5650536430431248
3,0.79,1.5154125943363987
3,0.8,1.371686763137763
3,0.81,1.4909996194829755
3,0.82,1.3928222293715997
3,0.83,1.4268127564930335
3,0.84,1.6777737245468378
3,0.85,1.5294840727928776
3,0.86,1.7441438958048219
3,0.87,1.637173513858989
3,0.88,1.7397595639746744
3,0.89,1.531519916737742
3,0.9,1.5405923072042067
3,0.91,1.583024503094188
3,0.92,1.6488839406867557
3,0.93,1.600586002831539
3,0.94,1.6143506500482427
3,0.95,1.5809177823877234
3,0.96,1.4502833192368911
3,0.97,1.4219240900689103
3,0.98,1.5095846908250667
3,0.99,1.5335813692019227
3,1.0,1.705566202741506
3,1.01,1.7070905233420959
3,1.02,1.8283110116464112
3,1.03,1.7755103265793162
3,1.04,1.6696396011492376
3,1.05,1.521735460828901
3,1.06,1.411901835797635
3,1.07,1.3209189421298668
3,1.08,1.4630076460776087
3,1.09,1.4778417420283083
3,1.1,1.1992993289511202
3,1.11,1.1437448785491
3,1.12,1.0254522128764711
3,1.13,0.9766696534175432
3,1.14,0.8945434246988783
3,1.15,1.0406236181801312
3,1.16,1.0513955586668309
3,1.17,1.1401115844331833
3,1.18,1.1872395775130453
3,1.19,1.095347076006144
3,1.2,1.110592573400162
3,1.21,1.1993478183006132
3,1.22,1.22336346226159
3,1.23,1.3050653214458712
3,1.24,1.3751289764979664
3,1.25,1.318386659869331
3,1.26,1.2667661494948095
3,1.27,1.0300666336307247
3,1.28,0.9273291570102349
3,1.29,1.075277141896242
3,1.3,0.9221369197194924
3,1.31,0.8794116380888586
3,1.32,0.7166307883522008
3,1.33,0.7195298492264142
3,1.34,0.8601382662722005
3,1.35,0.7608663738731126
3,1.36,0.7334840460935534
3,1.37,0.7476645271837232
3,1.38,0.8126725865163534
3,1.39,0.7259364062057764
3,1.4,0.6607354030391238
3,1.41,0.8314543602875921
3,1.42,0.5331843806976778
3,1.43,0.3879598410034126
3,1.44,0.25894110925614483
3,1.45,0.30584631519471006
3,1.46,0.36055099226531945
3,1.47,0.4045230069970754
3,1.48,0.45342142801320817
3,1.49,0.4414523897558792
3,1.5,0.42148186788209563
3,1.51,0.6354558996575217
3,1.52,0.7008884889276609
3,1.53,0.8323803244276899
3,1.54,1.0567725532625638
3,1.55,0.8556316059537379
3,1.56,0.703633458086921
3,1.57,0.6059967011314596
3,1.58,0.5189641308206002
3,1.59,0.7568048575804317
3,1.6,0.6566548996989316
3,1.61,0.6763727083713605
3,1.62,0.6711360523677278
3,1.63,0.6622040232416373
3,1.64,0.4592151406367784
3,1.65,0.4363147046675135
3,1.66,0.3521540555104297
3,1.67,0.2323489328206773
3,1.68,0.2855645977540068
3,1.69,0.3758431034629061
3,1.7,0.3320099394087676
3,1.71,0.6087897337917346
3,1.72,0.6279384704414106
3,1.73,0.6918439808577546
3,1.74,0.6829789542909533
3,1.75,0.767096091443191
3,1.76,0.7166888071756976
3,1.77,0.7047860083567644
3,1.78,0.6140676429743566
3,1.79,0.4960638744121693
3,1.8,0.489698434030139
3,1.81,0.3493742931821449
3,1.82,0.3495359158923794
3,1.83,0.37406013524112725
3,1.84,0.25473732629992235
3,1.85,0.33155555445990265
3,1.86,0.4300495187062698
3,1.87,0.5246720546411587
3,1.88,0.5101739415989663
3,1.89,0.6008662131749364
3,1.9,0.5973152795108667
3,1.91,0.7755766107190606
3,1.92,0.7434468568589911
3,1.93,0.7423808129781675
3,1.94,0.7230316552478835
3,1.95,0.7733633945825773
3,1.96,0.7331966351856929
3,1.97,0.7790782088080349
3,1.98,0.7557191497724224
3,1.99,0.7126558859205888
3,2.0,0.6455830950238213
3,2.01,0.6610615583124804
3,2.02,0.6471748064309705
3,2.03,0.5435750996795984
3,2.04,0.5119258518754504
3,2.05,0.37175060901217577
3,2.06,0.35750054108298784
3,2.07,0.541595681963399
3,2.08,0.5556853809677069
3,2.09,0.5361358339571366
3,2.1,0.5125675956494679
3,2.11,0.4812492516846897
3,2.12,0.3868479366057743
3,2.13,0.4424266568594284
3,2.14,0.39350818326673265
3,2.15,0.36343039689644563
3,2.16,0.41449035247982646
3,2.17,0.4274871951312126
3,2.18,0.5678052558777829
3,2.19,0.759691976462542
3,2.2,0.8372269694149282
3,2.21,0.7945324463598941
3,2.22,0.6468285687309863
3,2.23,0.6347545382177786
3,2.24,0.6392763016614292
3,2.25,0.6966719379863636
3,2.26,0.7236238375925791
3,2.27,0.6913240460874587
3,2.28,0.815757490124005
3,2.29,0.7609483310815934
3,2.3,0.9520686624360432
3,2.31,0.9613415377981039
3,2.32,1.0495889751897265
3,2.33,0.9637193848875236
3,2.34,0.771997537506689
3,2.35,0.7547273773804796
3,2.36,0.6190484467888531
3,2.37,0.6606881131194026
3,2.38,0.49153407427673884
3,2.39,0.5710442691966593
3,2.4,0.6726068055291033
3,2.41,0.6405176005716097
3,2.42,0.6364040308575377
3,2.43,0.6427154974718698
3,2.44,0.6839455928357117
3,2.45,0.8971787635954922
3,2.46,0.8858812471853537
3,2.47,1.0242911128099617
3,2.48,1.0993029577782303
3,2.49,1.195323453980971
3,2.5,1.271914473236784
3,2.51,1.2052703991671256
3,2.52,1.3229945756357298
3,2.53,1.296094923461244
3,2.54,1.3343035906543497
3,2.55,1.2934492176236758
3,2.56,1.244257569873977
3,2.57,1.1415940686064134
3,2.58,1.1991825406606713
3,2.59,1.2990695447682967
3,2.6,1.432082689546212
3,2.61,1.471700146234991
3,2.62,1.35283042930604
3,2.63,1.2878208416639403
3,2.64,1.2802844555538668
3,2.65,1.2681423676050922
3,2.66,1.2107656707990424
3,2.67,1.1955896067412628
3,2.68,1.0691169367561426
3,2.69,1.1478795984035588
3,2.7,1.0412566302368083
3,2.71,1.0320252871255213
3,2.72,1.036820710404538
3,2.73,1.0713562716318763
3,2.74,1.034516821010958
3,2.75,0.9089174423425521
3,2.76,0.9205672694718501
3,2.77,0.9235151031940774
3,2.78,1.1500092808703408
3,2.79,1.2067974076716637
3,2.8,0.9949695054736638
3,2.81,0.9122262536275284
3,2.82,0.8911408208616239
3,2.83,0.892954016470228
3,2.84,0.7935016527641573
3,2.85,0.9183879634859288
3,2.86,1.0203266186964282
3,2.87,1.0058950967092022
3,2.88,1.2439632737652142
3,2.89,1.336634752605041
3,2.9,1.4588343396349632
3,2.91,1.499301421010351
3,2.92,1.3751389476287912
3,2.93,1.455971913919632
3,2.94,1.5650787048947725
3,2.95,1.4992235820508717
3,2.96,1.525033389158001
3,2.97,1.587665286864013
3,2.98,1.7538397917421282
3,2.99,1.8635544890766151
3,3.0,2.0
4,0.0,0.0
4,0.01,0.3384736878482963
4,0.02,0.3819778217071529
4,0.03,0.3541356995828893
4,0.04,0.37168946780514706
4,0.05,0.6648904933783231
4,0.06,0.7356000936659138
4,0.07,0.6804704068595512
4,0.08,0.5385382549917594
4,0.09,0.6230711607581636
4,0.1,0.6657116158333337
4,0.11,0.5996234035477115
4,0.12,0.44892388815651385
4,0.13,0.28686178843472876
4,0.14,0.38541305097987066
4,0.15,0.2322120714094169
4,0.16,0.36304570050060225
4,0.17,0.42232874149769195
4,0.18,0.5541043253485937
4,0.19,0.6511731280553399
4,0.2,0.8773478032655044
4,0.21,0.9489885534989382
4,0.22,1.04113189835439
4,0.23,1.08872989325039
4,0.24,1.0865964467403948
4,0.25,1.096421233525552
4,0.26,1.1390265725119535
4,0.27,1.1532978236402385
4,0.28,1.1649722707581125
4,0.29,1.3114291279030141
4,0.3,1.3653541154765931
4,0.31,1.422431413392922
4,0.32,1.3763945829016477
4,0.33,1.218396130713806
4,0.34,1.2662013841091657
4,0.35,1.1571502655411927
4,0.36,1.2147838291091348
4,0.37,1.290075054622801
4,0.38,1.3803485145819079
4,0.39,1.3111847533689458
4,0.4,1.3130660414478403
